invoice_number,vendor,amount,invoice_date,due_date,status,po_number
INV-2026-4026,Ironclad Logistics,978.97,2026-05-31,2026-07-30,pending,PO-6012
INV-2026-3464,Quartz Design Studio,4894.17,2026-06-23,2026-08-07,pending,PO-6657
INV-2026-2633,Precision Print Shop,3738.04,2026-05-16,2026-07-15,pending,PO-6186
INV-2026-4015,Everline Distribution,294.85,2026-05-05,2026-07-04,paid,PO-6584
INV-2026-2288,Riverside Cleaning Co,2492.12,2026-06-11,2026-07-11,paid,PO-6064
INV-2026-4281,Golden Valley Catering,966.33,2026-03-04,2026-04-03,pending,PO-6417
INV-2026-2094,Bluepeak Marketing,3293.0,2026-05-05,2026-06-04,paid,PO-6233
INV-2026-5029,Fleetline Maintenance,499.43,2026-02-20,2026-04-21,pending,PO-6724
INV-2026-4903,Pinnacle Telecom,1437.37,2026-06-24,2026-08-23,overdue,PO-6410
INV-2026-4414,Fleetline Maintenance,1344.28,2026-01-30,2026-02-14,paid,PO-6884
INV-2026-2177,Meadowbrook Payroll,733.27,2026-05-06,2026-06-05,overdue,PO-6260
INV-2026-3439,summit office supplies,163.24,2026-06-24,2026-08-23,pending,PO-6809
INV-2026-2208,Everline Distribution,1792.24,2026-05-08,2026-06-07,paid,PO-6683
INV-2026-2051,Summit Office Supplies,1239.5,2026-02-05,2026-03-22,paid,PO-6849
INV-2026-4627,Golden Valley Catering,629.6,2026-02-16,2026-03-03,paid,PO-6800
INV-2026-3956,Wellspring Analytics,3118.75,2026-05-08,2026-05-23,paid,PO-6021
INV-2026-3161,Meadowbrook Payroll,304.23,2026-06-06,2026-07-06,overdue,PO-6784
INV-2026-2390,Wellspring Analytics,266.9,2026-05-24,2026-07-08,pending,PO-6135
INV-2026-3530,Wellspring Analytics,1501.63,2026-03-16,2026-04-15,paid,PO-6793
INV-2026-4463,Harborstone Consulting,86.44,2026-01-13,2026-02-12,pending,PO-6156
INV-2026-2650,Civic Square Legal,2357.44,2026-02-27,2026-04-28,pending,PO-6214
INV-2026-3847,Wellspring Analytics,111.47,2026-02-25,2026-03-27,overdue,PO-6226
INV-2026-3988,Riverside Cleaning Co,316.98,2026-04-10,2026-05-25,paid,PO-6448
INV-2026-2554,Quartz Design Studio,362.09,2026-05-10,2026-06-09,pending,PO-6124
INV-2026-2143,Summit Office Supplies,875.54,2026-03-13,2026-04-27,overdue,PO-6942
INV-2026-3523,Civic Square Legal,4033.56,2026-04-20,2026-06-19,pending,PO-6113
INV-2026-4679,Ironclad Logistics,670.48,2026-01-23,2026-02-22,overdue,PO-6336
INV-2026-3242,Riverside Cleaning Co,1945.35,2026-01-04,2026-02-03,paid,PO-6410
INV-2026-3417,Harborstone Consulting Group,6552.06,2026-06-26,2026-08-10,pending,PO-6425
INV-2026-2017,Riverside Cleaning Co,245.21,2026-01-03,2026-01-18,overdue,PO-6051
INV-2026-5068,Wellspring Analytics,471.69,2026-03-28,2026-04-12,pending,PO-6142
INV-2026-2969,Quartz Design Studio,2266.0,2026-04-09,2026-06-08,paid,PO-6195
INV-2026-4792,Everline Distribution,1114.63,2026-03-06,2026-04-05,pending,PO-6889
INV-2026-2955,Meadowbrook Payroll,164.58,2026-05-01,2026-05-31,paid,PO-6630
INV-2026-4364,Baystate Facilities,699.87,2026-04-19,2026-05-19,overdue,PO-6754
INV-2026-2311,Summit Office Supplies,87.23,2026-03-02,2026-04-16,paid,PO-6986
INV-2026-4869,Riverside Cleaning Co,624.67,2026-05-26,2026-06-25,pending,PO-6078
INV-2026-3144,Everline Distribution,559.55,2026-05-15,2026-06-29,paid,PO-6058
INV-2026-4065,Civic Square Legal,644.45,2026-06-20,2026-08-19,paid,PO-6659
INV-2026-4693,Zenith IT Consulting,566.43,2026-04-22,2026-06-06,overdue,PO-6666
INV-2026-4633,Precision Print Shop,,2026-04-17,2026-05-02,paid,PO-6819
INV-2026-2252,Harborstone Consulting,5837.29,2026-04-07,2026-04-22,overdue,PO-6234
INV-2026-3721,Pinnacle Telecom,1986.99,2026-03-07,2026-03-22,pending,PO-6433
INV-2026-3939,Fleetline Maintenance,115.6,2026-01-22,2026-02-21,overdue,PO-6419
INV-2026-3963,Northwind Security,1715.83,2026-03-06,2026-05-05,paid,PO-6708
INV-2026-3815,Golden Valley Catering,6171.56,2026-06-20,2026-08-19,overdue,PO-6945
INV-2026-4276,Wellspring Analytics,976.6,2026-01-24,2026-02-23,paid,PO-6776
INV-2026-3531,Civic Square Legal,734.48,2026-01-24,2026-02-23,overdue,PO-6419
INV-2026-4130,Bluepeak Marketing,252.29,2026-06-13,2026-07-13,overdue,PO-6499
INV-2026-2258,Riverside Cleaning Co,239.31,2026-05-25,2026-06-24,paid,PO-6887
INV-2026-3729,Delta Freight Solutions,262.3,2026-02-20,2026-03-22,paid,PO-6725
INV-2026-2818,Everline Distribution,739.15,2026-01-05,2026-02-04,overdue,PO-6792
INV-2026-4769,Baystate Facilities,1488.46,2026-02-10,2026-02-25,pending,PO-6696
INV-2026-4083,Zenith IT Consulting,2648.22,2026-02-26,2026-04-12,paid,PO-6953
INV-2026-3263,Northwind Security,3185.9,2026-03-27,2026-04-26,pending,PO-6577
INV-2026-4573,Summit Office Supplies,267.72,2026-03-28,2026-04-27,pending,PO-6395
INV-2026-5078,Baystate Facilities,1913.09,2026-05-14,2026-06-28,paid,PO-6448
INV-2026-4793,Ironclad Logistics,1716.82,2026-02-18,2026-03-20,paid,PO-6940
INV-2026-3594,Riverside Cleaning Co,253.65,2026-03-17,2026-04-16,overdue,PO-6987
INV-2026-4547,Meadowbrook Payroll,,2026-03-31,2026-05-15,overdue,PO-6907
INV-2026-4225,Zenith IT Consulting,3199.13,2026-05-04,2026-07-03,paid,PO-6141
INV-2026-4456,Baystate Facilities,1470.79,2026-06-20,2026-08-04,paid,PO-6453
INV-2026-3209,Precision Print Shop,829.13,2026-04-15,2026-05-30,paid,PO-6960
INV-2026-2533,Delta Freight Solutions LLC,1722.5,2026-01-20,2026-03-21,pending,PO-6389
INV-2026-3520,Pinnacle Telecom,1324.45,2026-02-24,2026-03-26,overdue,PO-6493
INV-2026-2024,Precision Print Shop,2041.0,2026-03-11,2026-04-25,pending,PO-6286
INV-2026-2990,Zenith IT Consulting,666.34,2026-02-10,2026-03-12,pending,PO-6815
INV-2026-3331,Meadowbrook Payroll,2639.24,2026-05-14,2026-06-13,pending,PO-6373
INV-2026-5186,Precision Print Shop,203.73,2026-04-01,2026-05-01,pending,PO-6954
INV-2026-2470,Bluepeak Marketing,67.72,2026-03-23,2026-04-22,pending,PO-6837
INV-2026-3157,Fleetline Maintenance,3918.01,2026-06-14,2026-08-13,paid,PO-6123
INV-2026-5215,Quartz Design Studio,3577.5,2026-04-14,2026-05-14,paid,PO-6579
INV-2026-5000,Zenith IT Consulting,1833.48,2026-01-03,2026-02-17,paid,PO-6189
INV-2026-3964,Summit Office Supplies,2373.76,2026-01-04,2026-02-03,overdue,PO-6085
INV-2026-4764,Ironclad Logistics,35.64,2026-02-06,2026-03-08,overdue,PO-6879
INV-2026-3283,Fleetline Maintenance,3043.13,2026-06-18,2026-07-18,overdue,PO-6259
INV-2026-2988,Delta Freight Solutions,160.06,2026-06-10,2026-06-25,pending,PO-6043
INV-2026-4581,Everline Distribution,378.14,2026-04-11,2026-06-10,overdue,PO-6375
INV-2026-4669,Bluepeak Marketing,3049.97,2026-06-22,2026-07-22,paid,PO-6020
INV-2026-4274,Golden Valley Catering,818.01,2026-02-24,2026-04-25,pending,PO-6407
INV-2026-2560,Northwind Security,3442.19,2026-04-20,2026-06-19,paid,PO-6786
INV-2026-3759,Summit Office Supplies,2856.94,2026-03-21,2026-05-20,overdue,PO-6691
INV-2026-4564,Everline Distribution,184.51,2026-04-13,2026-04-28,paid,PO-6905
INV-2026-4962,Harborstone Consulting Group,868.93,2026-05-01,2026-05-31,overdue,PO-6532
INV-2026-2096,Meadowbrook Payroll,639.49,2026-03-26,2026-05-10,pending,PO-6015
INV-2026-3446,Pinnacle Telecom,774.3,2026-02-28,2026-04-14,overdue,PO-6767
INV-2026-5225,Precision Print Shop,6196.18,2026-06-05,2026-07-20,pending,PO-6047
INV-2026-2076,Zenith IT Consulting,478.27,2026-05-27,2026-07-11,overdue,PO-6756
INV-2026-4030,Harborstone Consulting Group,1255.9,2026-02-16,2026-03-03,overdue,PO-6895
INV-2026-2226,Riverside Cleaning Co,1393.62,2026-01-31,2026-03-02,pending,PO-6310
INV-2026-5175,Northwind Security,351.33,2026-02-26,2026-03-28,overdue,PO-6350
INV-2026-2135,Wellspring Analytics,12926.43,2026-03-03,2026-05-02,pending,PO-6299
INV-2026-5184,Civic Square Legal,1954.99,2026-03-24,2026-04-08,pending,PO-6913
INV-2026-3628,Pinnacle Telecom,104.34,2026-04-08,2026-05-23,pending,PO-6840
INV-2026-2687,Delta Freight Solutions,1726.35,2026-04-08,2026-05-08,overdue,PO-6299
INV-2026-2459,Wellspring Analytics,790.0,2026-01-08,2026-01-23,pending,PO-6648
INV-2026-2583,Fleetline Maintenance,723.13,2026-05-30,2026-07-29,overdue,PO-6071
INV-2026-4838,Baystate Facilities,2447.22,2026-05-05,2026-07-04,overdue,PO-6265
INV-2026-2575,Everline Distribution,5183.47,2026-05-04,2026-06-03,pending,PO-6110
INV-2026-3904,Delta Freight Solutions,157.65,2026-05-21,2026-06-05,paid,PO-6288
INV-2026-2319,Wellspring Analytics,3301.22,2026-06-29,2026-07-29,overdue,PO-6851
INV-2026-3567,Ironclad Logistics,466.68,2026-06-21,2026-07-21,overdue,PO-6258
INV-2026-4122,Quartz Design Studio,643.73,2026-03-13,2026-04-12,pending,PO-6673
INV-2026-4853,SUMMIT OFFICE SUPPLIES,268.91,2026-02-16,2026-04-02,paid,PO-6963
INV-2026-3459,Trustpoint Insurance,965.07,2026-01-06,2026-02-05,pending,PO-6449
INV-2026-4436,Quartz Design Studio,401.91,2026-03-14,2026-04-13,overdue,PO-6887
INV-2026-3894,Meadowbrook Payroll,541.51,2026-04-15,2026-05-15,paid,PO-6584
INV-2026-2839,Zenith IT Consulting,1355.51,2026-03-03,2026-04-17,pending,PO-6894
INV-2026-4460,Harborstone Consulting,647.17,2026-02-04,2026-03-06,overdue,PO-6963
INV-2026-4277,Civic Square Legal,596.56,2026-06-16,2026-07-16,overdue,PO-6969
INV-2026-2385,Wellspring Analytics,198.88,2026-03-29,2026-04-28,overdue,PO-6157
INV-2026-3173,Delta Freight Solutions LLC,440.35,2026-04-04,2026-06-03,overdue,PO-6062
INV-2026-4428,Ridgeline HVAC,528.31,2026-03-01,2026-04-15,pending,PO-6296
INV-2026-3824,Ridgeline HVAC,2927.3,2026-05-28,2026-07-27,pending,PO-6025
INV-2026-2127,Delta Freight Solutions LLC,406.56,2026-02-23,2026-03-25,overdue,PO-6613
INV-2026-4579,Trustpoint Insurance,3563.47,2026-06-07,2026-07-07,paid,PO-6053
INV-2026-2543,Bluepeak Marketing,1024.06,2026-02-10,2026-02-25,paid,PO-6110
INV-2026-4308,Riverside Cleaning Co,736.33,2026-01-08,2026-02-07,overdue,PO-6575
INV-2026-3371,Everline Distribution,297.04,2026-03-24,2026-04-08,overdue,PO-6620
INV-2026-5060,Delta Freight Solutions LLC,2254.78,2026-04-10,2026-05-25,overdue,PO-6578
INV-2026-3051,Civic Square Legal,5751.04,2026-03-18,2026-04-02,pending,PO-6227
INV-2026-4257,Meadowbrook Payroll,455.95,2026-01-24,2026-02-23,paid,PO-6946
INV-2026-3083,Wellspring Analytics,168.7,2026-06-18,2026-07-18,pending,PO-6562
INV-2026-5272,Riverside Cleaning Co,4345.44,2026-04-11,2026-05-11,paid,PO-6985
INV-2026-3808,Ridgeline HVAC,3144.74,2026-01-02,2026-02-01,overdue,PO-6481
INV-2026-4864,Harborstone Consulting,1481.12,2026-03-14,2026-04-13,overdue,PO-6878
INV-2026-2247,Harborstone Consulting Group,90.64,2026-04-01,2026-04-16,overdue,PO-6327
INV-2026-2048,Northwind Security,1062.64,2026-05-29,2026-06-28,overdue,PO-6085
INV-2026-3691,Riverside Cleaning Co,247.17,2026-05-27,2026-06-26,overdue,PO-6500
INV-2026-2725,Harborstone Consulting Group,1025.93,2026-02-16,2026-04-02,overdue,PO-6098
INV-2026-2605,Ridgeline HVAC,1554.35,2026-05-29,2026-06-28,overdue,PO-6538
INV-2026-2473,Golden Valley Catering,1575.75,2026-03-16,2026-04-15,paid,PO-6246
INV-2026-2424,Harborstone Consulting Group,735.71,2026-03-05,2026-04-04,paid,PO-6267
INV-2026-5211,Civic Square Legal,1863.31,2026-03-31,2026-04-30,overdue,PO-6024
INV-2026-2240,Golden Valley Catering,185.55,2026-06-10,2026-07-10,overdue,PO-6036
INV-2026-5280,Trustpoint Insurance,1180.0,2026-01-02,2026-01-17,paid,PO-6617
INV-2026-4734,Northwind Security,3009.6,2026-06-25,2026-07-25,overdue,PO-6682
INV-2026-2335,Golden Valley Catering,1953.31,2026-06-07,2026-08-06,paid,PO-6603
INV-2026-2819,Zenith IT Consulting,1003.51,2026-04-09,2026-04-24,pending,PO-6829
INV-2026-3887,Golden Valley Catering,1509.56,2026-05-29,2026-07-28,paid,PO-6004
INV-2026-3783,Everline Distribution,1078.63,2026-05-27,2026-07-26,paid,PO-6454
INV-2026-3274,Zenith IT Consulting,519.87,2026-02-08,2026-03-10,overdue,PO-6225
INV-2026-2545,Zenith IT Consulting,349.43,2026-01-17,2026-02-16,paid,PO-6504
INV-2026-3981,Harborstone Consulting Group,663.58,2026-02-06,2026-03-08,pending,PO-6183
INV-2026-3217,BluePeak Marketing,233.13,2026-02-11,2026-02-26,paid,PO-6874
INV-2026-2925,Zenith IT Consulting,668.81,2026-04-16,2026-05-31,pending,PO-6241
INV-2026-3993,Baystate Facilities,3040.2,2026-06-27,2026-08-11,paid,PO-6253
INV-2026-3568,Precision Print Shop,233.15,2026-02-25,2026-03-27,overdue,PO-6864
INV-2026-5120,Pinnacle Telecom,2238.62,2026-03-18,2026-04-02,pending,PO-6034
INV-2026-4263,Quartz Design Studio,691.43,2026-05-31,2026-07-15,overdue,PO-6862
INV-2026-3070,Pinnacle Telecom,154.2,2026-06-13,2026-07-13,pending,PO-6883
INV-2026-3936,Bluepeak Marketing,928.73,2026-04-04,2026-04-19,paid,PO-6119
INV-2026-4779,Golden Valley Catering,765.87,2026-04-18,2026-06-02,paid,PO-6974
INV-2026-4738,IRONCLAD LOGISTICS,611.82,2026-03-26,2026-04-25,overdue,PO-6765
INV-2026-4514,Riverside Cleaning Co,117.48,2026-01-09,2026-02-08,paid,PO-6484
INV-2026-4959,Meadowbrook Payroll,510.25,2026-04-08,2026-06-07,paid,PO-6928
INV-2026-5089,Harborstone Consulting Group,2108.96,2026-05-08,2026-06-07,pending,PO-6245
INV-2026-2142,Baystate Facilities,145.31,2026-04-11,2026-05-11,overdue,PO-6119
INV-2026-2762,Pinnacle Telecom,726.93,2026-01-10,2026-02-09,pending,PO-6680
INV-2026-5277,Meadowbrook Payroll,5200.0,2026-02-01,2026-02-16,paid,PO-6768
INV-2026-5143,Zenith IT Consulting,513.07,2026-03-27,2026-04-26,overdue,PO-6840
INV-2026-3356,Riverside Cleaning Co,5054.94,2026-06-22,2026-08-06,overdue,PO-6870
INV-2026-2039,Pinnacle Telecom,596.59,2026-03-28,2026-04-27,overdue,PO-6785
INV-2026-5137,Golden Valley Catering,1417.46,2026-06-06,2026-06-21,pending,PO-6699
INV-2026-4653,Everline Distribution,484.87,2026-06-23,2026-08-22,overdue,PO-6024
INV-2026-4431,Meadowbrook Payroll,377.94,2026-04-13,2026-05-13,overdue,PO-6747
INV-2026-2152,IRONCLAD LOGISTICS,6558.38,2026-03-12,2026-04-11,pending,PO-6266
INV-2026-3842,Wellspring Analytics,674.36,2026-04-17,2026-05-02,overdue,PO-6988
INV-2026-3021,Golden Valley Catering,596.02,2026-01-25,2026-02-24,paid,PO-6078
INV-2026-2820,Riverside Cleaning Co,858.06,2026-02-09,2026-03-11,pending,PO-6958
INV-2026-2645,Civic Square Legal,34.95,2026-03-21,2026-04-20,paid,PO-6526
INV-2026-3148,Golden Valley Catering,357.12,2026-04-14,2026-05-29,pending,PO-6517
INV-2026-2153,Zenith IT Consulting,4498.0,2026-02-19,2026-03-21,overdue,PO-6797
INV-2026-4009,Baystate Facilities,687.63,2026-03-03,2026-05-02,overdue,PO-6519
INV-2026-2038,Bluepeak Marketing,3386.61,2026-01-29,2026-02-28,paid,PO-6248
INV-2026-4742,Bluepeak Marketing,268.72,2026-06-24,2026-07-24,overdue,PO-6375
INV-2026-2505,Baystate Facilities,388.83,2026-03-02,2026-04-01,pending,PO-6961
INV-2026-3581,Baystate Facilities,981.1,2026-04-21,2026-05-21,paid,PO-6256
INV-2026-3708,Summit Office Supplies,3822.07,2026-05-20,2026-07-04,overdue,PO-6878
INV-2026-2550,Trustpoint Insurance,768.37,2026-02-24,2026-03-26,overdue,PO-6360
INV-2026-2328,Civic Square Legal,4639.48,2026-03-19,2026-05-03,overdue,PO-6199
INV-2026-3722,BluePeak Marketing,139.2,2026-03-21,2026-04-20,paid,PO-6776
INV-2026-5071,Quartz Design Studio,374.74,2026-06-20,2026-08-04,pending,PO-6216
INV-2026-3644,BluePeak Marketing,165.65,2026-06-05,2026-07-05,paid,PO-6038
INV-2026-4641,Ridgeline HVAC,1257.95,2026-06-12,2026-08-11,pending,PO-6184
INV-2026-2635,Pinnacle Telecom,1643.51,2026-03-28,2026-04-27,overdue,PO-6082
INV-2026-2249,Quartz Design Studio,2024.12,2026-02-28,2026-04-29,paid,PO-6004
INV-2026-2007,Fleetline Maintenance,1446.2,2026-04-17,2026-05-02,overdue,PO-6284
INV-2026-2971,Northwind Security,55.05,2026-04-06,2026-05-06,pending,PO-6580
INV-2026-4347,Baystate Facilities,667.3,2026-05-19,2026-06-03,overdue,PO-6511
INV-2026-3179,Baystate Facilities,187.21,2026-03-18,2026-04-17,pending,PO-6215
INV-2026-5020,Wellspring Analytics,3034.26,2026-05-03,2026-05-18,paid,PO-6985
INV-2026-3147,Wellspring Analytics,228.61,2026-01-04,2026-01-19,overdue,PO-6039
INV-2026-3771,Northwind Security,2484.53,2026-01-12,2026-02-11,overdue,PO-6928
INV-2026-5128,Quartz Design Studio,1004.86,2026-03-19,2026-05-03,overdue,PO-6176
INV-2026-4504,Trustpoint Insurance,547.85,2026-01-28,2026-03-14,paid,PO-6759
INV-2026-3333,Fleetline Maintenance,1542.05,2026-02-17,2026-03-04,pending,PO-6323
INV-2026-4710,Everline Distribution,,2026-06-25,2026-07-25,overdue,PO-6632
INV-2026-3426,Precision Print Shop,2677.79,2026-06-10,2026-08-09,pending,PO-6651
INV-2026-2558,Precision Print Shop,1109.3,2026-03-30,2026-05-29,pending,PO-6932
INV-2026-2054,Harborstone Consulting,151.43,2026-05-16,2026-05-31,overdue,PO-6279
INV-2026-2916,Harborstone Consulting,898.56,2026-06-08,2026-06-23,paid,PO-6526
INV-2026-4539,Baystate Facilities,56.31,2026-05-07,2026-07-06,paid,PO-6912
INV-2026-2595,Ridgeline HVAC,2509.56,2026-05-23,2026-06-07,paid,PO-6797
INV-2026-4725,Delta Freight Solutions LLC,13582.86,2026-04-03,2026-05-03,paid,PO-6280
INV-2026-5119,Meadowbrook Payroll,592.98,2026-03-18,2026-05-17,overdue,PO-6209
INV-2026-2565,Quartz Design Studio,40.46,2026-02-19,2026-03-06,paid,PO-6063
INV-2026-3495,Harborstone Consulting,1928.86,2026-02-09,2026-03-11,paid,PO-6167
INV-2026-5043,Quartz Design Studio,315.48,2026-06-26,2026-07-11,pending,PO-6128
INV-2026-3183,Everline Distribution,253.48,2026-01-04,2026-02-18,pending,PO-6120
INV-2026-5051,Zenith IT Consulting,5509.13,2026-03-12,2026-04-26,overdue,PO-6852
INV-2026-4899,Everline Distribution,457.95,2026-03-29,2026-05-28,paid,PO-6073
INV-2026-3671,Trustpoint Insurance,225.51,2026-06-12,2026-07-12,overdue,PO-6872
INV-2026-4295,Delta Freight Solutions LLC,115.34,2026-01-09,2026-02-23,overdue,PO-6234
INV-2026-4795,Harborstone Consulting Group,438.82,2026-02-17,2026-04-18,overdue,PO-6987
INV-2026-3442,Fleetline Maintenance,2376.3,2026-03-11,2026-04-10,paid,PO-6630
INV-2026-3383,Baystate Facilities,1337.21,2026-01-14,2026-02-28,overdue,PO-6151
INV-2026-4508,Ironclad Logistics,2603.1,2026-05-27,2026-06-26,overdue,PO-6961
INV-2026-3732,Harborstone Consulting,211.34,2026-03-14,2026-04-13,paid,PO-6922
INV-2026-3072,Everline Distribution,697.11,2026-06-07,2026-07-22,overdue,PO-6858
INV-2026-5244,Wellspring Analytics,1491.68,2026-06-17,2026-07-17,pending,PO-6491
INV-2026-3795,Quartz Design Studio,1356.08,2026-03-24,2026-04-23,pending,PO-6860
INV-2026-3890,Fleetline Maintenance,4424.41,2026-05-29,2026-06-13,pending,PO-6403
INV-2026-3213,Harborstone Consulting Group,920.2,2026-04-16,2026-05-31,pending,PO-6185
INV-2026-4257,Meadowbrook Payroll,455.95,2026-01-24,2026-02-23,paid,PO-6946
INV-2026-2723,SUMMIT OFFICE SUPPLIES,345.36,2026-04-29,2026-06-13,pending,PO-6229
INV-2026-2976,Delta Freight Solutions LLC,640.39,2026-06-15,2026-07-15,overdue,PO-6811
INV-2026-5216,Harborstone Consulting Group,1783.95,2026-01-28,2026-02-27,paid,PO-6180
INV-2026-3151,Northwind Security,84.06,2026-05-21,2026-07-05,overdue,PO-6024
INV-2026-2498,summit office supplies,1043.36,2026-06-08,2026-07-08,overdue,PO-6509
INV-2026-3149,Meadowbrook Payroll,1288.52,2026-05-29,2026-07-13,paid,PO-6775
INV-2026-3819,Wellspring Analytics,1508.25,2026-03-10,2026-03-25,paid,PO-6362
INV-2026-2722,Golden Valley Catering,730.62,2026-06-18,2026-08-17,paid,PO-6608
INV-2026-4492,Fleetline Maintenance,2271.89,2026-04-22,2026-05-22,paid,PO-6547
INV-2026-2372,Fleetline Maintenance,10367.72,2026-04-27,2026-05-27,pending,PO-6385
INV-2026-2653,Riverside Cleaning Co,781.97,2026-06-25,2026-07-10,paid,PO-6436
INV-2026-4535,Bluepeak Marketing,832.33,2026-06-16,2026-07-16,pending,PO-6350
INV-2026-4243,Harborstone Consulting,102.76,2026-04-24,2026-05-09,overdue,PO-6349
INV-2026-4346,Fleetline Maintenance,409.54,2026-02-16,2026-04-17,overdue,PO-6025
INV-2026-4844,Everline Distribution,970.0,2026-01-22,2026-02-21,pending,PO-6555
INV-2026-3794,Ridgeline HVAC,5381.34,2026-03-25,2026-05-09,overdue,PO-6327
INV-2026-4718,Delta Freight Solutions,3166.58,2026-03-26,2026-05-10,overdue,PO-6604
INV-2026-5070,Riverside Cleaning Co,765.94,2026-03-02,2026-04-01,overdue,PO-6189
INV-2026-2567,Fleetline Maintenance,556.48,2026-03-13,2026-03-28,paid,PO-6993
INV-2026-4668,Northwind Security,12237.13,2026-02-28,2026-03-30,pending,PO-6754
INV-2026-2525,Baystate Facilities,4373.74,2026-02-12,2026-02-27,overdue,PO-6426
INV-2026-5130,Golden Valley Catering,4567.76,2026-01-28,2026-02-12,pending,PO-6078
INV-2026-3518,Ridgeline HVAC,197.87,2026-04-14,2026-05-14,overdue,PO-6161
INV-2026-4608,IRONCLAD LOGISTICS,642.74,2026-06-03,2026-07-18,pending,PO-6147
INV-2026-2619,Northwind Security,539.11,2026-04-29,2026-05-29,pending,PO-6487
INV-2026-2006,Trustpoint Insurance,216.9,2026-01-12,2026-02-11,paid,PO-6246
INV-2026-5151,Riverside Cleaning Co,2700.29,2026-01-02,2026-03-03,paid,PO-6704
INV-2026-2450,Wellspring Analytics,237.36,2026-02-06,2026-03-23,pending,PO-6254
INV-2026-3497,summit office supplies,1068.62,2026-04-23,2026-05-08,paid,PO-6637
INV-2026-4700,Delta Freight Solutions LLC,9565.66,2026-01-12,2026-01-27,paid,PO-6842
INV-2026-3533,Pinnacle Telecom,1065.7,2026-05-10,2026-06-24,overdue,PO-6190
INV-2026-2378,Zenith IT Consulting,74.82,2026-01-30,2026-03-01,pending,PO-6895
INV-2026-2373,Fleetline Maintenance,3476.79,2026-02-03,2026-02-18,pending,PO-6870
INV-2026-4464,Baystate Facilities,,2026-05-30,2026-06-29,paid,PO-6165
INV-2026-3229,BluePeak Marketing,954.11,2026-03-06,2026-03-21,pending,PO-6674
INV-2026-3700,Trustpoint Insurance,7288.21,2026-05-13,2026-06-12,paid,PO-6571
INV-2026-2527,Baystate Facilities,478.46,2026-02-16,2026-03-18,pending,PO-6883
INV-2026-3723,Baystate Facilities,5123.38,2026-02-27,2026-03-29,pending,PO-6771
INV-2026-2977,summit office supplies,2885.05,2026-05-08,2026-05-23,overdue,PO-6773
INV-2026-5090,Everline Distribution,507.93,2026-03-24,2026-04-23,overdue,PO-6831
INV-2026-4400,Meadowbrook Payroll,885.59,2026-05-18,2026-06-02,overdue,PO-6922
